id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated
qtum,qtum,Qtum,https://coin-images.coingecko.com/coins/images/684/large/Qtum_Logo_blue_CG.png?1696501874,2.08,219354324,252,224015410.0,24939403.0,2.22,2.06,-0.13896318009158737,-6.26807,-14850667.89274785,-6.34088,105578946.5,107822406.0,,100.22,-97.93218,2018-01-06T00:00:00.000Z,0.783142,164.63281,2020-03-13T02:22:57.149Z,"{'times': 5.926798367770527, 'currency': 'usd', 'percentage': 592.6798367770526}",2025-03-28T09:26:26.358Z
mocaverse,moca,Moca Network,https://coin-images.coingecko.com/coins/images/37812/large/moca.jpg?1720693068,0.100823,218960580,253,896233602.0,49742880.0,0.111672,0.100272,-0.002838092734662595,-2.73786,8991407.0,4.28225,2171661783.68,8888888888.0,8888888888.0,0.477373,-78.77141,2024-12-25T03:17:29.272Z,0.060926,66.33333,2024-10-31T18:36:50.631Z,,2025-03-28T09:26:27.359Z
mask-network,mask,Mask Network,https://coin-images.coingecko.com/coins/images/14051/large/Mask_Network.jpg?1696513776,2.19,218937045,254,218937045.0,45691685.0,2.23,2.17,-0.031225255791456963,-1.40619,-3077482.0209649205,-1.38616,100000000.0,100000000.0,100000000.0,41.45,-94.72516,2021-02-24T17:42:44.637Z,0.976528,123.87322,2022-10-13T10:36:10.009Z,,2025-03-28T09:26:24.397Z
basic-attention-token,bat,Basic Attention,https://coin-images.coingecko.com/coins/images/677/large/basic-attention-token.png?1696501867,0.14483,216433411,255,217060229.0,16521681.0,0.155738,0.144365,-0.009647942386097896,-6.24552,-14858665.683740467,-6.4242,1495668356.9526057,1500000000.0,1500000000.0,1.9,-92.40334,2021-11-28T00:23:51.354Z,0.072394,99.43537,2017-07-16T00:00:00.000Z,"{'times': -0.5144460604216167, 'currency': 'eth', 'percentage': -51.444606042161666}",2025-03-28T09:26:27.404Z
abtc,abtc,aBTC,https://coin-images.coingecko.com/coins/images/50837/large/aBTC_512.png?1729260701,85363.0,214845371,256,214845371.0,295840.0,87848.0,84815.0,-2102.021028018993,-2.40326,-6257253.930857748,-2.83002,2520.1348472211,2520.1348472211,,108378.0,-21.72519,2024-12-16T18:27:22.131Z,60786.0,39.55976,2024-11-03T15:26:34.120Z,,2025-03-28T09:26:25.478Z
baby-doge-coin,babydoge,Baby Doge Coin,https://coin-images.coingecko.com/coins/images/16125/large/babydoge.jpg?1696515731,1.298e-09,214420610,257,544266287.0,20566511.0,1.411e-09,1.295e-09,-1.13233667e-10,-8.0261,-19357048.554195136,-8.28011,1.6546432905653936e+17,4.2e+17,4.2e+17,6.498e-09,-80.02408,2024-12-10T07:26:04.687Z,9.4771e-11,1269.60699,2021-06-09T02:48:21.787Z,,2025-03-28T09:26:27.211Z
usda-2,usda,USDa,https://coin-images.coingecko.com/coins/images/51599/large/SUSDA.png?1731604761,0.996275,213484797,258,213484797.0,137563.0,0.997441,0.995707,-0.000594619135539376,-0.05965,11898880.0,5.90263,214291649.041004,214291649.041004,,1.021,-2.48526,2025-01-13T15:25:59.380Z,0.737813,35.00565,2024-12-06T09:52:06.910Z,,2025-03-28T09:26:30.341Z
wrapped-avax,wavax,Wrapped AVAX,https://coin-images.coingecko.com/coins/images/15075/large/wrapped-avax.png?1696514734,20.6,211145893,259,211145893.0,38247004.0,22.26,20.57,-1.2731325415001606,-5.82028,-4993912.290556759,-2.3105,10260982.21850804,10260982.21850804,,2000.68,-98.97034,2022-12-17T21:19:43.450Z,7.91,160.51907,2022-12-12T20:49:46.006Z,,2025-03-28T09:26:32.266Z
vethor-token,vtho,VeThor,https://coin-images.coingecko.com/coins/images/5230/large/VETHO.png?1742383301,0.00240616,210981152,260,211001029.0,13564465.0,0.00264311,0.00239768,-0.000164581281463128,-6.40209,-14312588.400839388,-6.35286,87738778830.0,87747044867.0,,0.04671227,-94.85736,2018-08-29T02:40:46.956Z,0.00015238,1476.53169,2020-03-16T10:14:24.544Z,,2025-03-28T09:26:32.037Z
chex-token,chex,CHEX Token,https://coin-images.coingecko.com/coins/images/10349/large/logo-white-bg-dark.png?1733475849,0.210812,210529551,263,210529551.0,1643741.0,0.246592,0.209295,-0.035523132258025336,-14.42068,-35444194.315889806,-14.40975,998922000.0505937,998922000.0505937,1000000000.0,0.804342,-73.93357,2024-12-17T02:50:34.546Z,0.0005008,41766.09191,2020-08-09T17:09:30.174Z,,2025-03-28T09:26:29.311Z
ket,ket,Ket,https://coin-images.coingecko.com/coins/images/53789/large/edfw.jpg?1737381234,0.211431,210308993,261,210308993.0,9495173.0,0.270946,0.208671,-0.0476802862419998,-18.40147,-48304654.63548499,-18.67831,1000000000.0,1000000000.0,1000000000.0,0.530549,-60.56195,2025-02-19T19:41:00.579Z,0.0085598,2344.42644,2025-01-20T18:04:38.640Z,,2025-03-28T09:26:33.311Z
vana,vana,Vana,https://coin-images.coingecko.com/coins/images/51404/large/logo.png?1731086679,6.78,209507838,262,816264305.0,47731229.0,7.71,6.71,-0.45416256277442635,-6.27488,-12351970.140266687,-5.56747,30800000.0,120000000.0,120000000.0,35.23,-80.7844,2024-12-17T00:40:30.667Z,4.52,49.94791,2025-03-11T00:55:50.361Z,,2025-03-28T09:26:30.476Z
stargate-finance,stg,Stargate Finance,https://coin-images.coingecko.com/coins/images/24413/large/STG_LOGO.png?1696523595,0.214959,208947277,264,215084780.0,10960998.0,0.23023,0.214761,-0.010267858872487184,-4.55891,-9714784.777129352,-4.44283,971464728.370142,1000000000.0,1000000000.0,4.14,-94.8094,2022-04-02T00:00:00.000Z,0.181167,18.65693,2025-03-11T01:11:14.983Z,,2025-03-28T09:26:28.673Z
gho,gho,GHO,https://coin-images.coingecko.com/coins/images/30663/large/gho-token-logo.png?1720517092,0.999595,208292171,265,208292171.0,45404967.0,0.999974,0.999339,-0.00014493051808584,-0.0145,199212.0,0.09573,208381790.7762504,208381790.7762504,,1.03,-2.93955,2024-02-28T17:15:58.387Z,0.917065,8.99655,2023-10-24T04:41:04.568Z,,2025-03-28T09:26:32.983Z
ai16z,ai16z,ai16z,https://coin-images.coingecko.com/coins/images/51090/large/AI16Z.jpg?1730027175,0.189137,207844327,266,207844327.0,58792958.0,0.20808,0.185849,-0.002566705802880848,-1.33889,-2878221.0055361986,-1.36588,1099998753.818439,1099998753.818439,1099999958.01,2.47,-92.27101,2025-01-02T06:51:36.053Z,0.010189,1769.93827,2024-11-03T15:09:23.068Z,,2025-03-28T09:26:26.407Z
cat-in-a-dogs-world,mew,cat in a dogs world,https://coin-images.coingecko.com/coins/images/36440/large/MEW.png?1711442286,0.00232259,206488783,267,206488783.0,63297159.0,0.00271066,0.00231409,-0.000333503192102177,-12.55618,-29633931.511915,-12.55022,88888888888.88,88888888888.88,88888888888.88,0.01288153,-81.96945,2024-11-17T16:03:04.829Z,0.00091206,154.65598,2024-03-27T01:55:58.952Z,,2025-03-28T09:26:29.075Z
oasis-network,rose,Oasis,https://coin-images.coingecko.com/coins/images/13162/large/OASIS.jpg?1727698287,0.0305033,205268437,268,305014358.0,10151376.0,0.03372948,0.0304619,-0.003152555956675473,-9.36703,-21175239.073127598,-9.35122,6729795897.58809,10000000000.0,10000000000.0,0.597347,-94.89969,2022-01-15T03:31:11.062Z,0.02702409,12.73833,2025-03-11T01:10:50.414Z,,2025-03-28T09:26:24.922Z
osmosis,osmo,Osmosis,https://coin-images.coingecko.com/coins/images/16724/large/osmo.png?1696516298,0.284019,204397758,269,283810025.0,7117973.0,0.300606,0.283888,-0.015057451963979562,-5.03465,-10386055.20853293,-4.83559,718337470.361757,997424715.449666,1000000000.0,11.25,-97.47052,2022-03-04T05:12:18.707Z,0.224523,26.73207,2023-10-19T17:45:36.695Z,,2025-03-28T09:26:25.590Z
bnb48-club-token,koge,KOGE,https://coin-images.coingecko.com/coins/images/13827/large/bnb48.png?1696513570,60.29,204270500,270,204270500.0,209942.0,61.95,59.6,-0.742777243842788,-1.217,-2135393.0060004294,-1.03456,3388228.43399526,3388228.43399526,3441121.42456221,76.94,-21.60541,2022-03-25T18:07:48.462Z,1.19,4963.12424,2021-02-01T15:55:03.335Z,,2025-03-28T09:26:28.197Z
elixir-deusd,deusd,Elixir deUSD,https://coin-images.coingecko.com/coins/images/39494/large/deUSD_Logo_%281%29.png?1723689002,0.999504,204251024,271,204251024.0,700152.0,1.0,0.999567,-0.00066012668119797,-0.066,-17628952.69187203,-7.94527,204352347.9899999,204352347.9899999,,1.04,-3.91073,2025-01-20T07:11:00.260Z,0.978154,2.19286,2024-12-05T22:31:19.229Z,,2025-03-28T09:26:31.271Z
celo,celo,Celo,https://coin-images.coingecko.com/coins/images/11090/large/InjXBNx9_400x400.jpg?1696511031,0.360665,203800095,272,360537101.0,15127999.0,0.391638,0.359144,-0.02597764117999246,-6.71877,-14903750.99449724,-6.81458,565268025.0,1000000000.0,1000000000.0,9.82,-96.33275,2021-08-30T14:25:09.929Z,0.297049,21.2499,2025-03-11T01:06:21.845Z,,2025-03-28T09:26:29.541Z
liquid-staked-ethereum,lseth,Liquid Staked ETH,https://coin-images.coingecko.com/coins/images/28848/large/LsETH-receipt-token-circle.png?1696527824,2046.0,202941795,273,202941795.0,93294.0,2185.2,2041.88,-128.97827794762452,-5.93011,-14339659.918543965,-6.59958,99216.90161730917,99216.90161730917,,4332.67,-52.78956,2024-12-06T20:27:20.677Z,1384.61,47.72935,2023-03-10T11:26:12.210Z,,2025-03-28T09:26:23.686Z
echelon-prime,prime,Echelon Prime,https://coin-images.coingecko.com/coins/images/29053/large/prime-logo-small-border_%282%29.png?1696528020,3.58,201784894,274,398408292.0,6504220.0,4.12,3.58,-0.44964642582370384,-11.14812,-25133476.933262497,-11.076,56275294.047,111111111.0,111111111.0,28.0,-87.19866,2024-03-18T05:26:22.707Z,1.19,200.69252,2023-05-25T01:50:17.283Z,,2025-03-28T09:26:31.109Z
ai-companions,aic,AI Companions,https://coin-images.coingecko.com/coins/images/40130/large/AI_Companions.png?1725942702,0.200173,200172968,275,200172968.0,7531203.0,0.220706,0.199985,-0.0174428973330934,-8.01545,-17597870.669085413,-8.08091,1000000000.0,1000000000.0,1000000000.0,0.544605,-63.22395,2025-02-04T14:47:32.692Z,0.03751432,433.88769,2024-11-11T08:25:53.573Z,,2025-03-28T09:26:25.836Z
origintrail,trac,OriginTrail,https://coin-images.coingecko.com/coins/images/1877/large/TRAC.jpg?1696502873,0.397507,198470643,276,198750392.0,3448130.0,0.437309,0.395706,-0.03461324588292025,-8.0101,-17404626.554432243,-8.06235,499296231.602,500000000.0,500000000.0,3.5,-88.67316,2021-11-03T18:09:57.627Z,0.00385262,10204.65538,2020-03-13T02:24:12.031Z,"{'times': 2.97506636729069, 'currency': 'usd', 'percentage': 297.506636729069}",2025-03-28T09:26:25.326Z
livepeer,lpt,Livepeer,https://coin-images.coingecko.com/coins/images/7137/large/badge-logo-circuit-green.png?1719357686,5.04,197590657,277,197590657.0,34728291.0,5.77,5.03,-0.7072486781326903,-12.30759,-27322124.85768643,-12.14788,39216835.63237521,39216835.63237521,39216835.63237521,99.03,-94.91763,2021-11-09T16:58:44.554Z,0.354051,1321.53624,2019-10-26T22:59:09.500Z,,2025-03-28T09:26:33.828Z
global-dollar,usdg,Global Dollar,https://coin-images.coingecko.com/coins/images/51281/large/GDN_USDG_Token_200x200.png?1730484111,0.999929,197067259,278,197067259.0,19839423.0,1.0,0.998931,-0.000343674669686544,-0.03436,-97567.63151285052,-0.04949,197060945.27,197060945.27,,1.65,-39.56772,2025-01-30T00:11:05.728Z,0.907561,10.17016,2024-11-11T23:55:50.604Z,,2025-03-28T09:26:32.661Z
swissborg,borg,SwissBorg,https://coin-images.coingecko.com/coins/images/2117/large/YJUrRy7r_400x400.png?1696503083,0.200201,196815016,279,196815016.0,2269040.0,0.213189,0.199029,-0.005870475765066635,-2.84876,-6522927.266018957,-3.20792,983102443.442,983102443.442,1000000000.0,1.64,-87.79315,2021-05-04T17:14:50.120Z,0.00502687,3882.14771,2019-07-28T00:00:00.000Z,"{'times': 1.00200709944807, 'currency': 'usd', 'percentage': 100.200709944807}",2025-03-28T09:26:29.597Z
decred,dcr,Decred,https://coin-images.coingecko.com/coins/images/329/large/decred.png?1696501665,11.72,195458860,280,195458860.0,3302851.0,12.47,11.64,-0.7130478022688393,-5.73648,-12017518.130865127,-5.79223,16704880.91948556,16704880.91948556,21000000.0,247.35,-95.27294,2021-04-17T00:41:14.790Z,0.43154,2609.46838,2016-12-26T00:00:00.000Z,,2025-03-28T09:26:30.398Z
instadapp,fluid,Fluid,https://coin-images.coingecko.com/coins/images/14688/large/Logo_1_%28brighter%29.png?1734430693,4.95,195131713,281,494795970.0,28088120.0,6.01,4.81,-0.43871560544349464,-8.14489,-17487123.57223913,-8.22464,39436803.20056228,100000000.0,100000000.0,24.4,-79.71438,2021-06-16T20:02:32.097Z,0.366538,1250.43479,2022-12-28T16:20:48.360Z,,2025-03-28T09:26:33.127Z
holotoken,hot,Holo,https://coin-images.coingecko.com/coins/images/3348/large/Holologo_Profile.png?1696504052,0.00108686,193019850,282,193019850.0,10339858.0,0.00117948,0.0010815,-8.4731108839659e-05,-7.23215,-15139217.264631778,-7.27291,177619433541.1413,177619433541.1413,,0.03126682,-96.52937,2021-04-05T16:04:52.608Z,0.0002202,392.80763,2020-03-13T02:23:01.612Z,"{'times': 1.5112206450280776, 'currency': 'eth', 'percentage': 151.12206450280777}",2025-03-28T09:26:23.214Z
benqi-liquid-staked-avax,savax,BENQI Liquid Staked AVAX,https://coin-images.coingecko.com/coins/images/23657/large/savax_blue.png?1696522860,24.6,191164547,283,191164547.0,1206494.0,26.56,24.57,-1.5027479799689232,-5.75608,-12262846.705606282,-6.02812,7768277.582691262,7768277.582691262,,103.55,-76.23702,2022-04-02T13:44:54.612Z,9.25,166.05753,2023-09-14T12:26:14.318Z,,2025-03-28T09:26:27.692Z
frax-share,fxs,Frax Share,https://coin-images.coingecko.com/coins/images/13423/large/Frax_Shares_icon.png?1696513183,2.14,190602692,285,213809220.0,15778989.0,2.29,2.14,-0.14473115304244955,-6.32116,-12866630.582099885,-6.32362,88862217.313195,99681495.5911336,99681495.5911336,42.8,-94.994,2022-01-12T15:22:27.465Z,1.26,70.21592,2025-03-11T01:56:45.606Z,,2025-03-28T09:26:32.101Z
convex-finance,cvx,Convex Finance,https://coin-images.coingecko.com/coins/images/15585/large/convex.png?1696515221,2.33,190560630,284,232094471.0,29715306.0,2.66,2.32,-0.23541599383381318,-9.16975,-20254127.63356915,-9.60755,81990703.72425415,99861072.94917662,100000000.0,60.09,-96.12276,2022-01-01T18:04:03.030Z,1.44,61.84821,2024-11-04T21:57:46.524Z,,2025-03-28T09:26:31.048Z
sats-ordinals,sats,SATS (Ordinals),https://coin-images.coingecko.com/coins/images/30666/large/_dD8qr3M_400x400.png?1702913020,8.9794e-08,188794667,286,188794667.0,68394412.0,1.03184e-07,8.7502e-08,-1.339036076e-08,-12.97718,-27601392.59688157,-12.75503,2100000000000000.0,2100000000000000.0,2100000000000000.0,9.22983e-07,-90.27525,2023-12-15T11:45:07.985Z,3.189e-09,2714.51442,2023-07-08T13:03:18.882Z,,2025-03-28T09:26:27.189Z
mog-coin,mog,Mog Coin,https://coin-images.coingecko.com/coins/images/31059/large/MOG_LOGO_200x200.png?1696529893,4.8344e-07,188750443,287,188750443.0,11440853.0,5.65416e-07,4.80424e-07,-8.1975426076e-08,-14.49826,-31876643.003864855,-14.4482,390567524379062.56,390567524379062.56,420690000000000.0,4.02e-06,-87.96038,2024-12-07T03:55:46.658Z,4.526e-09,10583.42123,2023-07-24T17:10:57.805Z,,2025-03-28T09:26:24.321Z
ankr,ankr,Ankr Network,https://coin-images.coingecko.com/coins/images/4324/large/U85xTl2.png?1696504928,0.01869287,186950742,288,186950742.0,70315140.0,0.02004944,0.01865322,-0.001062242599039278,-5.37705,-10541942.384456575,-5.33789,10000000000.0,10000000000.0,10000000000.0,0.213513,-91.26818,2021-04-16T19:44:04.474Z,0.00070728,2535.94672,2020-03-13T02:24:03.563Z,"{'times': 1.8322524332080954, 'currency': 'usd', 'percentage': 183.22524332080954}",2025-03-28T09:26:26.992Z
digibyte,dgb,DigiByte,https://coin-images.coingecko.com/coins/images/63/large/digibyte.png?1696501454,0.01063282,186804821,289,186804821.0,12921505.0,0.01152258,0.01051733,-0.000695313214356169,-6.13793,-11300987.533236146,-5.70452,17607420358.88623,17607420358.88623,21000000000.0,0.178084,-94.07111,2021-05-01T00:19:01.967Z,3.099e-05,33974.12414,2015-01-14T00:00:00.000Z,,2025-03-28T09:26:30.759Z
peanut-the-squirrel,pnut,Peanut the Squirrel,https://coin-images.coingecko.com/coins/images/51301/large/Peanut_the_Squirrel.png?1734941241,0.186883,186746124,290,186746124.0,133527121.0,0.208202,0.186579,-0.02131920494791159,-10.23967,-21421070.114294797,-10.29032,999858912.07,999858912.07,999858912.07,2.44,-92.32622,2024-11-14T01:20:47.489Z,0.03187374,486.64834,2024-11-04T21:41:11.808Z,,2025-03-28T09:26:25.550Z
deep,deep,DeepBook,https://coin-images.coingecko.com/coins/images/50648/large/DEEP_Logo_256x256_px_%282%29.png?1728612340,0.074304,185723940,291,742895760.0,29749077.0,0.092349,0.07423,-0.018044232907814997,-19.53927,-44560437.93111771,-19.35018,2500000000.0,10000000000.0,10000000000.0,0.341085,-77.90413,2025-01-18T20:22:37.904Z,0.01073218,602.23976,2024-10-14T13:34:58.507Z,,2025-03-28T09:26:30.286Z
ordinals,ordi,ORDI,https://coin-images.coingecko.com/coins/images/30162/large/ordi.png?1696529082,8.81,185113777,292,185113777.0,63461458.0,9.59,8.8,-0.76664023423041,-8.00204,-15928225.985474586,-7.92283,21000000.0,21000000.0,,95.52,-90.77408,2024-03-05T01:45:22.816Z,2.86,208.03525,2023-09-11T15:22:32.140Z,,2025-03-28T09:26:25.356Z
siacoin,sc,Siacoin,https://coin-images.coingecko.com/coins/images/289/large/siacoin.png?1696501638,0.00330291,185015860,293,197917318.0,22154665.0,0.0035131,0.00328778,-0.000166154203791723,-4.7896,-9452199.731885463,-4.86054,56025636522.07519,59932395676.30304,,0.092868,-96.45392,2018-01-06T00:00:00.000Z,1.262e-05,25992.23461,2015-12-28T00:00:00.000Z,"{'times': -0.8153474414045415, 'currency': 'btc', 'percentage': -81.53474414045415}",2025-03-28T09:26:27.510Z
drift-protocol,drift,Drift Protocol,https://coin-images.coingecko.com/coins/images/37509/large/DRIFT.png?1715842607,0.632087,184958026,294,632176847.0,80537140.0,0.709021,0.630111,-0.020466206150911104,-3.13633,-5968675.767360449,-3.12616,292573236.521239,1000000000.0,1000000000.0,2.6,-75.7289,2024-11-09T01:41:24.471Z,0.100002,532.07684,2024-05-16T10:01:32.623Z,,2025-03-28T09:26:30.631Z
staked-frax-ether,sfrxeth,Staked Frax Ether,https://coin-images.coingecko.com/coins/images/28285/large/sfrxETH_icon.png?1696527285,2133.02,182454505,295,182454505.0,198622.0,2273.17,2129.8,-128.71359514072037,-5.69092,-11181850.959197968,-5.77467,85501.53874875406,85501.53874875406,,7545.09,-71.72325,2023-02-16T07:51:36.849Z,1147.58,85.91289,2022-12-23T11:50:57.675Z,,2025-03-28T09:26:29.156Z
gas,gas,Gas,https://coin-images.coingecko.com/coins/images/858/large/GAS_512_512.png?1696501992,2.79,181798317,296,181798317.0,11601656.0,3.03,2.78,-0.2258707521852159,-7.48352,-14555932.969793826,-7.4131,65093580.54427269,65093580.54427269,,91.94,-96.96839,2018-01-15T00:00:00.000Z,0.621309,348.61263,2020-03-13T02:24:16.507Z,,2025-03-28T09:26:32.319Z
act-i-the-ai-prophecy,act,Act I The AI Prophecy,https://coin-images.coingecko.com/coins/images/50984/large/ai_prophecy.jpg?1729653897,0.190764,180912737,297,180912737.0,40558081.0,0.193593,0.190418,-0.002078234478281787,-1.07769,-1839556.8500317633,-1.00658,948245522.780834,948245522.780834,1000000000.0,0.919768,-79.24661,2024-11-14T08:35:39.083Z,0.01259861,1415.11226,2024-10-25T19:44:36.847Z,,2025-03-28T09:26:25.878Z
trip,trip,Trip,https://coin-images.coingecko.com/coins/images/54717/large/IMG-20250120-184423-846.png?1741186152,6.06,178646737,298,593470517.0,3253.45,6.09,5.95,-0.018064990601883935,-0.29741,-806745.0084292889,-0.44956,29500000.0,98000000.0,100000000.0,6.28,-3.4941,2025-03-17T03:36:06.177Z,5.08,19.272,2025-03-05T15:23:31.544Z,,2025-03-28T09:26:29.843Z
aelf,elf,aelf,https://coin-images.coingecko.com/coins/images/1371/large/aelf-logo.png?1696502429,0.241681,178533428,299,240613635.0,15821555.0,0.256694,0.241225,-0.01437737673675743,-5.61488,-10730411.490442127,-5.66955,739355766.77313,996446884.2389401,1000000000.0,2.6,-90.74329,2018-01-09T00:00:00.000Z,0.03545756,579.84147,2020-03-13T02:22:35.431Z,,2025-03-28T09:26:25.954Z
coinex-token,cet,CoinEx,https://coin-images.coingecko.com/coins/images/4817/large/coinex-token.png?1696505367,0.06588,178451745,300,178451745.0,195300.0,0.066076,0.062939,0.00288431,4.57861,7971821.0,4.67611,2708734654.87,2708734654.87,10000000000.0,0.150293,-56.38904,2018-07-03T22:04:23.838Z,0.00410696,1495.92766,2018-12-15T00:00:00.000Z,,2025-03-28T09:26:29.399Z
apf-coin,apfc,APF coin,https://coin-images.coingecko.com/coins/images/30990/large/photo_2023-10-28_09-48-25.jpg?1698518912,1.046,178087060,301,261479470.0,2687615.0,1.052,1.025,-0.005339575583085621,-0.50799,-836355.0016147196,-0.46744,170268683.7504873,250000000.0,250000000.0,1.15,-9.08308,2025-02-27T13:31:10.868Z,0.150639,594.31537,2024-01-08T03:36:36.043Z,,2025-03-28T09:26:56.252Z
ravencoin,rvn,Ravencoin,https://coin-images.coingecko.com/coins/images/3412/large/ravencoin.png?1696504108,0.01186539,177694085,302,177699247.0,12341899.0,0.0128829,0.01184915,-0.001017505443469083,-7.89811,-15239994.192835957,-7.89907,14975293187.8947,14975728187.8947,21000000000.0,0.285218,-95.84762,2021-02-20T11:19:07.791Z,0.00893232,32.58956,2020-03-13T02:30:00.004Z,,2025-03-28T09:26:56.439Z
gmt-token,gomining,GoMining Token,https://coin-images.coingecko.com/coins/images/15662/large/GoMining_Logo.png?1714757256,0.432652,177537880,303,177537880.0,20340032.0,0.43879,0.425616,-0.003308755699563848,-0.75896,-1294944.7354151607,-0.72411,410348187.0768043,410348187.0768043,436915240.0,0.564703,-23.23076,2024-12-16T19:47:13.362Z,0.069487,523.88569,2022-11-10T00:18:31.110Z,,2025-03-28T09:26:52.551Z
gigachad-2,giga,Gigachad,https://coin-images.coingecko.com/coins/images/34755/large/IMG_0015.png?1705957165,0.01845791,177255192,306,177255192.0,9809994.0,0.02185265,0.01830605,-0.001894978109952778,-9.31061,-18027763.73531711,-9.23161,9604136902.35,9604136902.35,10000000000.0,0.095127,-80.60314,2025-01-03T16:26:00.996Z,1.244e-05,148199.00965,2024-02-06T19:23:17.592Z,,2025-03-28T09:27:02.321Z
ripple-usd,rlusd,Ripple USD,https://coin-images.coingecko.com/coins/images/39651/large/RLUSD_200x200_%281%29.png?1727376633,1.0,176596303,304,176596303.0,27829887.0,1.004,0.997632,0.00042836,0.04285,-41695.82543051243,-0.02361,176692685.84,176692685.84,,1.073,-6.77646,2024-12-26T10:45:52.337Z,0.962292,3.93093,2024-12-18T04:40:40.880Z,,2025-03-28T09:26:56.963Z
btse-token,btse,BTSE Token,https://coin-images.coingecko.com/coins/images/10807/large/BTSE_logo_Square.jpeg?1696510765,1.088,176521299,305,217844827.0,1438879.0,1.088,1.028,0.04708178,4.5211,7361183.0,4.35161,162061501.0,200000000.0,200000000.0,9.21,-88.19433,2022-03-23T09:11:07.549Z,0.369569,194.35535,2024-11-14T01:32:22.281Z,"{'times': -0.455769240668886, 'currency': 'usd', 'percentage': -45.5769240668886}",2025-03-28T09:26:58.036Z
harmony,one,Harmony,https://coin-images.coingecko.com/coins/images/4344/large/Y88JAze.png?1696504947,0.01210078,175261311,307,176162447.0,14064485.0,0.01314496,0.01205381,-0.00099434205941853,-7.59322,-14412484.767640114,-7.59856,14484601076.7629,14559076076.76291,,0.37902,-96.81795,2021-10-26T09:28:49.782Z,0.00127355,847.00766,2020-03-13T02:24:14.005Z,"{'times': 2.8112694271645573, 'currency': 'usd', 'percentage': 281.12694271645574}",2025-03-28T09:26:52.913Z
rollbit-coin,rlb,Rollbit Coin,https://coin-images.coingecko.com/coins/images/24552/large/unziL6wO_400x400.jpg?1696523729,0.080399,175089692,308,175093019.0,619292.0,0.082929,0.080204,-0.002148264503239988,-2.60245,-4288057.498917609,-2.39052,2176835892.126386,2176877257.536121,5000000000.0,0.264358,-69.57404,2023-11-11T17:10:05.473Z,0.00093506,8501.95485,2022-07-02T02:46:34.730Z,,2025-03-28T09:26:57.289Z
dog-go-to-the-moon-rune,dog,Dog (Bitcoin),https://coin-images.coingecko.com/coins/images/37352/large/DOGGOTOTHEMOON.png?1714096969,0.00172933,172910682,309,172910682.0,12329180.0,0.00193745,0.00172485,-0.000106234447696539,-5.78757,-10464865.71021679,-5.70679,100000000000.0,100000000000.0,100000000000.0,0.0099237,-82.57342,2024-12-11T16:05:38.574Z,0.00151796,13.92692,2025-03-11T01:30:25.242Z,,2025-03-28T09:27:00.193Z
yearn-finance,yfi,yearn.finance,https://coin-images.coingecko.com/coins/images/11849/large/yearn.jpg?1696511720,5065.93,171168126,310,185742843.0,27046537.0,5399.52,5059.41,-310.8115326216739,-5.78066,-10555374.729706377,-5.80848,33788.92236316312,36666.0,36666.0,90787.0,-94.42342,2021-05-12T00:29:37.713Z,31.65,15898.68011,2020-07-18T12:26:27.150Z,,2025-03-28T09:27:01.487Z
bridged-wrapped-ether-starkgate,eth,Bridged Ether (StarkGate),https://coin-images.coingecko.com/coins/images/32208/large/ethereum.png?1696752015,1906.79,169067051,311,169067051.0,2415172.0,2035.7,1905.39,-114.96524627335862,-5.6864,-10834221.934612662,-6.02232,88601.5860266469,88601.5860266469,,4096.66,-53.45056,2024-12-16T19:01:55.942Z,1000.36,90.62811,2023-11-19T04:37:05.125Z,,2025-03-28T09:26:58.079Z
rcge,$rcge,RCGE,https://coin-images.coingecko.com/coins/images/51366/large/1000233806.png?1730910977,0.01421518,168805259,312,168805259.0,2.43,,,,,,,11875000000.0,11875000000.0,11875000000.0,0.01431813,-0.719,2024-12-06T17:47:10.905Z,0.00969522,46.62045,2024-11-18T21:53:54.133Z,,2024-12-07T21:06:42.704Z
nem,xem,NEM,https://coin-images.coingecko.com/coins/images/242/large/NEM_WC_Logo_200px.png?1696501595,0.01850013,166442811,313,166442811.0,17396866.0,0.01948545,0.01846348,-0.000980219124113765,-5.03184,-8945331.083458304,-5.10031,8999999999.0,8999999999.0,,1.87,-99.01114,2018-01-07T00:00:00.000Z,8.482e-05,21684.92932,2015-09-05T00:00:00.000Z,,2025-03-28T09:26:54.650Z
treehouse-eth,teth,Treehouse ETH,https://coin-images.coingecko.com/coins/images/40155/large/tETH_logo_2_%281%29.png?1726079209,2285.39,165565987,314,165565987.0,409646.0,2439.02,2280.92,-142.23238010346176,-5.85892,-10217255.839380413,-5.81242,72443.05342568876,72443.05342568876,,4837.52,-52.8097,2024-12-16T19:47:19.031Z,2145.6,6.39666,2025-03-11T01:17:29.763Z,,2025-03-28T09:26:59.404Z
